PRODUCTID;ORDER_NUMBER;ORDER_QUANTITY;UNIT_PRICE;DELIVERY_COST;TAX_RATE
11;SO50835   ;9;EUR 433,33;EUR 82,88;0.23000
21;SO51004   ;8;EUR 1159;EUR 35,42;0.23000
16;SO53348   ;8;EUR 780;EUR 61,19;0.23000
17;SO54483   ;5;EUR 469;EUR 70,09;0.23000
12;SO55976   ;9;EUR 299,99;EUR 52,64;0.23000
16;SO56217   ;1;EUR 780;EUR 70,96;0.23000
22;SO56549   ;3;EUR 1306;EUR 64,68;0.23000
22;SO56641   ;7;EUR 1306;EUR 34,19;0.23000
9;SO58149   ;3;EUR 503,96;EUR 76,58;0.23000
14;SO54064   ;4;EUR 679,99;EUR 62,14;0.23000
15;SO54603   ;8;EUR 588;EUR 78,28;0.23000
16;SO57731   ;10;EUR 780;EUR 51,33;0.46000
12;SO58631   ;4;EUR 299,99;EUR 69,75;0.23000
9;SO74674   ;4;EUR 503,96;EUR 52,82;0.23000
13;SO46491   ;8;EUR 399;EUR 81,79;0.23000
21;SO74789   ;8;EUR 1159;EUR 50,7;0.23000
15;SO75108   ;1;EUR 588;EUR 61,16;0.23000
21;SO50859   ;7;EUR 1159;EUR 65,12;0.23000
15;SO52532   ;8;EUR 588;EUR 79,82;0.23000
11;SO52651   ;9;EUR 433,33;EUR 66,31;0.23000
20;SO53227   ;1;EUR 819;EUR 49,66;0.23000
22;SO54387   ;1;EUR 1306;EUR 71,36;0.46000
13;SO54902   ;5;EUR 399;EUR 65,75;0.23000
21;SO54956   ;9;EUR 1159;EUR 46,07;0.23000
13;SO55501   ;2;EUR 399;EUR 35,12;0.23000
21;SO56734   ;5;EUR 1159;EUR 74,24;0.23000
20;SO56881   ;7;EUR 819;EUR 36,81;0.23000
12;SO57847   ;5;EUR 299,99;EUR 76,08;0.23000
19;SO74592   ;6;EUR 103,54;EUR 82,26;0.23000
12;SO74874   ;10;EUR 299,99;EUR 31,24;0.23000
19;SO46548   ;7;EUR 103,54;EUR 35,17;0.23000
15;SO50862   ;5;EUR 588;EUR 34,04;0.23000
13;SO50963   ;8;EUR 399;EUR 83,81;0.23000
15;SO51381   ;4;EUR 588;EUR 60,39;0.23000
16;SO53680   ;4;EUR 780;EUR 36,37;0.23000
18;SO54082   ;1;EUR 1299,99;EUR 44,57;0.23000
14;SO54188   ;7;EUR 679,99;EUR 36,91;0.23000
8;SO54367   ;5;EUR 1954,74;EUR 47,78;0.23000
10;SO55622   ;4;EUR 1490;EUR 46,17;0.23000
8;SO55700   ;6;EUR 1954,74;EUR 54,25;0.23000
20;SO55939   ;3;EUR 819;EUR 65,45;0.23000
22;SO57204   ;10;EUR 1306;EUR 33,66;0.23000
13;SO58123   ;10;EUR 399;EUR 41,65;0.23000
17;SO50961   ;4;EUR 469;EUR 44,73;0.23000
17;SO51277   ;9;EUR 469;EUR 58,14;0.23000
10;SO51626   ;10;EUR 1490;EUR 55,09;0.23000
10;SO52073   ;1;EUR 1490;EUR 84,56;0.23000
12;SO54697   ;5;EUR 299,99;EUR 33,08;0.23000
19;SO54721   ;5;EUR 103,54;EUR 37,25;0.23000
11;SO56032   ;1;EUR 433,33;EUR 65,66;0.23000
21;SO58055   ;5;EUR 1159;EUR 68,22;0.23000
16;SO74280   ;6;EUR 780;EUR 50,67;0.23000
12;SO46545   ;5;EUR 299,99;EUR 46,06;0.23000
14;SO52787   ;8;EUR 679,99;EUR 66,76;0.23000
18;SO54343   ;1;EUR 1299,99;EUR 65,27;0.23000
8;SO55702   ;5;EUR 1954,74;EUR 67,29;0.23000
14;SO57227   ;6;EUR 679,99;EUR 59,33;0.23000
14;SO57624   ;2;EUR 679,99;EUR 49,96;0.23000
21;SO74389   ;2;EUR 1159;EUR 72,43;0.23000
20;SO51320   ;9;EUR 819;EUR 79,88;0.23000
9;SO51626   ;10;EUR 503,96;EUR 35,36;0.23000
17;SO52320   ;6;EUR 469;EUR 53,66;0.23000
14;SO52564   ;9;EUR 679,99;EUR 36,41;0.23000
10;SO52966   ;9;EUR 1490;EUR 54,31;0.23000
17;SO53367   ;1;EUR 469;EUR 58,59;0.23000
15;SO53891   ;5;EUR 588;EUR 46,55;0.23000
10;SO55915   ;4;EUR 1490;EUR 46,55;0.23000
10;SO57886   ;2;EUR 1490;EUR 78,86;0.23000
11;SO53966   ;6;EUR 433,33;EUR 85;0.23000
11;SO54483   ;9;EUR 433,33;EUR 34,03;0.23000
8;SO54648   ;3;EUR 1954,74;EUR 62,54;0.23000
12;SO54783   ;8;EUR 299,99;EUR 81,32;0.23000
10;SO56343   ;2;EUR 1490;EUR 82,21;0.23000
14;SO56402   ;10;EUR 679,99;EUR 33,24;0.23000
17;SO56478   ;6;EUR 469;EUR 46,83;0.23000
22;SO56992   ;4;EUR 1306;EUR 77,9;0.23000
11;SO57221   ;5;EUR 433,33;EUR 52,38;0.23000
21;SO57255   ;9;EUR 1159;EUR 41,74;0.23000
14;SO46578   ;8;EUR 679,99;EUR 54,03;0.23000
9;SO51656   ;6;EUR 503,96;EUR 80,39;0.23000
17;SO52787   ;10;EUR 469;EUR 35,26;0.23000
22;SO53027   ;3;EUR 1306;EUR 81,08;0.23000
19;SO56298   ;7;EUR 103,54;EUR 51,76;0.23000
9;SO56453   ;7;EUR 503,96;EUR 61,65;0.23000
16;SO58330   ;3;EUR 780;EUR 46,72;0.23000
9;SO58769   ;10;EUR 503,96;EUR 43,41;0.23000
16;SO46461   ;6;EUR 780;EUR 39,98;0.23000
10;SO51495   ;4;EUR 1490;EUR 52,52;0.46000
12;SO52993   ;1;EUR 299,99;EUR 54,95;0.23000
11;SO52978   ;8;EUR 433,33;EUR 63,5;0.23000
20;SO53340   ;9;EUR 819;EUR 37,76;0.23000
22;SO54000   ;4;EUR 1306;EUR 78,23;0.23000
19;SO54662   ;10;EUR 103,54;EUR 59,65;0.23000
16;SO55011   ;2;EUR 780;EUR 45,68;0.23000
18;SO55045   ;2;EUR 1299,99;EUR 70,97;0.23000
9;SO55617   ;10;EUR 503,96;EUR 82,48;0.23000
21;SO74470   ;10;EUR 1159;EUR 30,72;0.23000
16;SO50998   ;5;EUR 780;EUR 76,66;0.23000
19;SO53921   ;6;EUR 103,54;EUR 66,6;0.23000
20;SO55170   ;5;EUR 819;EUR 72,71;0.23000
10;SO58499   ;3;EUR 1490;EUR 35,04;0.23000
11;SO75116   ;9;EUR 433,33;EUR 40,17;0.23000
21;SO46419   ;4;EUR 1159;EUR 75,39;0.23000
22;SO46430   ;4;EUR 1306;EUR 83,25;0.23000
22;SO50822   ;6;EUR 1306;EUR 72,11;0.23000
16;SO51471   ;2;EUR 780;EUR 85,95;0.23000
9;SO52799   ;5;EUR 503,96;EUR 68,82;0.23000
11;SO53738   ;8;EUR 433,33;EUR 36,59;0.23000
13;SO55578   ;8;EUR 399;EUR 64,36;0.23000
9;SO55971   ;9;EUR 503,96;EUR 33,62;0.23000
11;SO74841   ;8;EUR 433,33;EUR 55,41;0.23000
13;SO75036   ;5;EUR 399;EUR 33,65;0.46000
10;SO51007   ;6;EUR 1490;EUR 46,4;0.23000
14;SO51980   ;3;EUR 679,99;EUR 30;0.23000
11;SO54711   ;8;EUR 433,33;EUR 44,11;0.23000
10;SO54752   ;4;EUR 1490;EUR 79,5;0.23000
10;SO55475   ;1;EUR 1490;EUR 65,65;0.23000
12;SO57295   ;2;EUR 299,99;EUR 61,2;0.23000
16;SO58026   ;3;EUR 780;EUR 44,17;0.23000
18;SO58075   ;8;EUR 1299,99;EUR 73,56;0.23000
18;SO58589   ;7;EUR 1299,99;EUR 83,87;0.23000
19;SO50867   ;8;EUR 103,54;EUR 78,89;0.23000
14;SO51017   ;6;EUR 679,99;EUR 61,21;0.23000
22;SO51507   ;9;EUR 1306;EUR 84,47;0.23000
9;SO55461   ;6;EUR 503,96;EUR 81,35;0.23000
17;SO56356   ;10;EUR 469;EUR 59,78;0.23000
13;SO56931   ;3;EUR 399;EUR 80,54;0.23000
17;SO74628   ;4;EUR 469;EUR 68,56;0.23000
21;SO74698   ;1;EUR 1159;EUR 75,07;0.23000
20;SO46529   ;8;EUR 819;EUR 30,03;0.23000
15;SO51928   ;2;EUR 588;EUR 36,78;0.23000
21;SO53176   ;1;EUR 1159;EUR 71,21;0.23000
12;SO53803   ;3;EUR 299,99;EUR 76,82;0.23000
22;SO57376   ;5;EUR 1306;EUR 55,68;0.23000
16;SO57574   ;5;EUR 780;EUR 42,71;0.23000
9;SO74348   ;7;EUR 503,96;EUR 57,53;0.23000
16;SO46587   ;9;EUR 780;EUR 84,98;0.23000
10;SO52553   ;5;EUR 1490;EUR 58,31;0.23000
19;SO53925   ;4;EUR 103,54;EUR 43,73;0.23000
20;SO53961   ;9;EUR 819;EUR 31,22;0.23000
9;SO54060   ;9;EUR 503,96;EUR 39,16;0.23000
20;SO54480   ;3;EUR 819;EUR 79,64;0.23000
17;SO55856   ;4;EUR 469;EUR 76,94;0.23000
9;SO74432   ;1;EUR 503,96;EUR 85,95;0.23000
14;SO51036   ;9;EUR 679,99;EUR 62,35;0.23000
21;SO51495   ;1;EUR 1159;EUR 59,3;0.23000
14;SO52067   ;3;EUR 679,99;EUR 30,97;0.23000
17;SO52305   ;5;EUR 469;EUR 83,98;0.46000
11;SO55403   ;9;EUR 433,33;EUR 34,49;0.23000
17;SO55637   ;4;EUR 469;EUR 71,5;0.23000
18;SO57484   ;3;EUR 1299,99;EUR 85,06;0.23000
21;SO58599   ;3;EUR 1159;EUR 81,01;0.23000
20;SO58706   ;6;EUR 819;EUR 68,97;0.23000
10;SO46432   ;3;EUR 1490;EUR 69,99;0.23000
13;SO50972   ;8;EUR 399;EUR 33,63;0.23000
13;SO52622   ;6;EUR 399;EUR 57,49;0.23000
11;SO52953   ;2;EUR 433,33;EUR 45,69;0.23000
22;SO53423   ;6;EUR 1306;EUR 64,5;0.23000
19;SO54782   ;6;EUR 103,54;EUR 74,9;0.23000
21;SO55452   ;9;EUR 1159;EUR 36,42;0.23000
20;SO55601   ;7;EUR 819;EUR 84,18;0.23000
13;SO56343   ;7;EUR 399;EUR 46,34;0.23000
19;SO56947   ;10;EUR 103,54;EUR 84,99;0.23000
8;SO50886   ;7;EUR 1954,74;EUR 82,44;0.23000
16;SO51002   ;3;EUR 780;EUR 64,82;0.23000
21;SO51656   ;5;EUR 1159;EUR 58,18;0.23000
22;SO55380   ;4;EUR 1306;EUR 67,54;0.23000
15;SO55475   ;5;EUR 588;EUR 52,16;0.23000
22;SO56453   ;4;EUR 1306;EUR 69,03;0.23000
21;SO74616   ;4;EUR 1159;EUR 66,34;0.23000
21;SO74972   ;4;EUR 1159;EUR 62,07;0.23000
8;SO74393   ;7;EUR 1954,74;EUR 41,67;0.23000
9;SO46698   ;1;EUR 503,96;EUR 35,56;0.23000
22;SO50823   ;4;EUR 1306;EUR 44,86;0.23000
8;SO51233   ;6;EUR 1954,74;EUR 67,2;0.23000
22;SO53201   ;3;EUR 1306;EUR 48,71;0.23000
8;SO53657   ;4;EUR 1954,74;EUR 63,95;0.23000
10;SO54010   ;1;EUR 1490;EUR 58,42;0.23000
16;SO54766   ;9;EUR 780;EUR 67,86;0.23000
18;SO55738   ;9;EUR 1299,99;EUR 67,47;0.23000
19;SO56547   ;2;EUR 103,54;EUR 69,93;0.23000
11;SO74389   ;9;EUR 433,33;EUR 49,68;0.23000
20;SO74678   ;7;EUR 819;EUR 79,37;0.23000
12;SO50806   ;9;EUR 299,99;EUR 67,5;0.23000
14;SO52253   ;7;EUR 679,99;EUR 81,14;0.23000
12;SO52255   ;6;EUR 299,99;EUR 56,8;0.23000
9;SO52651   ;2;EUR 503,96;EUR 61,15;0.23000
17;SO53680   ;6;EUR 469;EUR 82,97;0.23000
22;SO53877   ;3;EUR 1306;EUR 32,78;0.23000
10;SO54435   ;1;EUR 1490;EUR 64,73;0.23000
22;SO55802   ;6;EUR 1306;EUR 51,79;0.23000
19;SO46567   ;3;EUR 103,54;EUR 56,61;0.23000
12;SO52651   ;6;EUR 299,99;EUR 83,22;0.23000
18;SO52857   ;8;EUR 1299,99;EUR 51,59;0.23000
10;SO54687   ;6;EUR 1490;EUR 62,55;0.23000
13;SO54956   ;2;EUR 399;EUR 64,1;0.23000
18;SO74314   ;5;EUR 1299,99;EUR 83,2;0.23000
12;SO74487   ;10;EUR 299,99;EUR 32,6;0.23000
17;SO50952   ;9;EUR 469;EUR 64,08;0.23000
17;SO51031   ;6;EUR 469;EUR 42,84;0.23000
17;SO51256   ;7;EUR 469;EUR 65,26;0.23000
11;SO52993   ;3;EUR 433,33;EUR 39,39;0.23000
13;SO53348   ;2;EUR 399;EUR 46,65;0.23000
9;SO53771   ;1;EUR 503,96;EUR 44,86;0.23000
9;SO53814   ;1;EUR 503,96;EUR 77,6;0.23000
15;SO55496   ;7;EUR 588;EUR 49,08;0.23000
22;SO56158   ;8;EUR 1306;EUR 49,75;0.46000
14;SO56340   ;2;EUR 679,99;EUR 51,49;0.46000
15;SO57834   ;4;EUR 588;EUR 39,28;0.23000
8;SO50959   ;7;EUR 1954,74;EUR 30,9;0.23000
17;SO54287   ;3;EUR 469;EUR 44,97;0.23000
11;SO57201   ;8;EUR 433,33;EUR 77;0.23000
18;SO46451   ;2;EUR 1299,99;EUR 42,31;0.23000
12;SO51320   ;10;EUR 299,99;EUR 39,54;0.23000
11;SO53955   ;10;EUR 433,33;EUR 80,83;0.46000
12;SO54378   ;2;EUR 299,99;EUR 51,06;0.23000
17;SO55764   ;3;EUR 469;EUR 61,61;0.23000
13;SO56869   ;5;EUR 399;EUR 58,36;0.23000
10;SO74486   ;5;EUR 1490;EUR 73,16;0.23000
20;SO51015   ;5;EUR 819;EUR 47,88;0.23000
20;SO51035   ;9;EUR 819;EUR 46,27;0.23000
14;SO51602   ;10;EUR 679,99;EUR 66,88;0.46000
9;SO53674   ;1;EUR 503,96;EUR 55,65;0.23000
18;SO56402   ;6;EUR 1299,99;EUR 79,72;0.23000
15;SO56734   ;7;EUR 588;EUR 44,29;0.23000
20;SO57539   ;1;EUR 819;EUR 83,74;0.23000
17;SO74792   ;10;EUR 469;EUR 31,46;0.23000
17;SO46559   ;7;EUR 469;EUR 70,97;0.23000
19;SO52320   ;9;EUR 103,54;EUR 74,39;0.23000
22;SO52493   ;9;EUR 1306;EUR 32;0.23000
10;SO52805   ;2;EUR 1490;EUR 42,3;0.23000
17;SO53100   ;7;EUR 469;EUR 41,96;0.23000
16;SO54084   ;3;EUR 780;EUR 32,19;0.23000
12;SO54669   ;3;EUR 299,99;EUR 65,77;0.23000
8;SO55915   ;6;EUR 1954,74;EUR 75,73;0.23000
17;SO56452   ;6;EUR 469;EUR 59,85;0.23000
18;SO57439   ;1;EUR 1299,99;EUR 59,59;0.23000
19;SO57565   ;2;EUR 103,54;EUR 47,63;0.23000
18;SO58248   ;5;EUR 1299,99;EUR 34,73;0.23000
12;SO59157   ;1;EUR 299,99;EUR 54,56;0.23000
8;SO74874   ;9;EUR 1954,74;EUR 65,67;0.23000
20;SO74735   ;2;EUR 819;EUR 62,07;0.46000
9;SO74978   ;3;EUR 503,96;EUR 71,26;0.23000
10;SO53966   ;9;EUR 1490;EUR 57,29;0.23000
8;SO56166   ;2;EUR 1954,74;EUR 47,11;0.23000
16;SO50949   ;6;EUR 780;EUR 72,98;0.23000
8;SO50954   ;9;EUR 1954,74;EUR 59,95;0.23000
13;SO51277   ;3;EUR 399;EUR 64,38;0.23000
14;SO53763   ;8;EUR 679,99;EUR 68,37;0.23000
22;SO54188   ;1;EUR 1306;EUR 80,68;0.23000
14;SO54789   ;5;EUR 679,99;EUR 40,5;0.23000
18;SO55430   ;4;EUR 1299,99;EUR 36,65;0.23000
21;SO57204   ;9;EUR 1159;EUR 75,03;0.23000
13;SO58075   ;5;EUR 399;EUR 55,64;0.23000
13;SO59204   ;7;EUR 399;EUR 61,91;0.23000
22;SO50960   ;3;EUR 1306;EUR 66,97;0.23000
20;SO51524   ;5;EUR 819;EUR 68,88;0.46000
18;SO52051   ;8;EUR 1299,99;EUR 51,13;0.23000
18;SO52255   ;10;EUR 1299,99;EUR 33,39;0.23000
13;SO52639   ;10;EUR 399;EUR 39,88;0.23000
13;SO53418   ;10;EUR 399;EUR 72,52;0.23000
17;SO54032   ;2;EUR 469;EUR 47;0.23000
13;SO54420   ;5;EUR 399;EUR 51,02;0.23000
9;SO54884   ;1;EUR 503,96;EUR 72,73;0.23000
18;SO56072   ;5;EUR 1299,99;EUR 55,66;0.23000
14;SO56456   ;7;EUR 679,99;EUR 73,58;0.23000
11;SO58182   ;2;EUR 433,33;EUR 53,8;0.23000
12;SO58551   ;8;EUR 299,99;EUR 79,22;0.23000
17;SO50832   ;6;EUR 469;EUR 35,17;0.23000
14;SO51507   ;8;EUR 679,99;EUR 33,06;0.23000
12;SO52253   ;3;EUR 299,99;EUR 68,34;0.23000
18;SO52477   ;7;EUR 1299,99;EUR 75,11;0.23000
15;SO52639   ;9;EUR 588;EUR 49,4;0.23000
8;SO54090   ;7;EUR 1954,74;EUR 31,21;0.23000
11;SO54556   ;10;EUR 433,33;EUR 42,99;0.23000
16;SO57337   ;10;EUR 780;EUR 78,22;0.23000
19;SO58548   ;8;EUR 103,54;EUR 33,41;0.23000
16;SO74373   ;7;EUR 780;EUR 45,96;0.23000
21;SO74492   ;10;EUR 1159;EUR 35,36;0.23000
18;SO74469   ;10;EUR 1299,99;EUR 76,17;0.23000
19;SO75087   ;7;EUR 103,54;EUR 84,51;0.23000
11;SO46442   ;4;EUR 433,33;EUR 43,89;0.23000
20;SO46519   ;9;EUR 819;EUR 79,41;0.23000
18;SO46512   ;5;EUR 1299,99;EUR 51,53;0.23000
18;SO46556   ;1;EUR 1299,99;EUR 37,51;0.23000
12;SO52313   ;5;EUR 299,99;EUR 50,34;0.23000
17;SO52624   ;8;EUR 469;EUR 85,11;0.23000
14;SO52776   ;9;EUR 679,99;EUR 60,68;0.23000
22;SO54011   ;4;EUR 1306;EUR 73,67;0.23000
9;SO54354   ;9;EUR 503,96;EUR 79,69;0.23000
15;SO55856   ;2;EUR 588;EUR 40,93;0.23000
16;SO58097   ;9;EUR 780;EUR 76,93;0.23000
8;SO58271   ;6;EUR 1954,74;EUR 74,7;0.23000
20;SO58311   ;6;EUR 819;EUR 40,54;0.23000
9;SO52254   ;5;EUR 503,96;EUR 78,98;0.23000
20;SO53310   ;10;EUR 819;EUR 40,45;0.23000
10;SO55856   ;8;EUR 1490;EUR 58,32;0.23000
18;SO56029   ;8;EUR 1299,99;EUR 68,49;0.23000
17;SO57295   ;2;EUR 469;EUR 59,13;0.46000
11;SO58533   ;3;EUR 433,33;EUR 65,33;0.23000
10;SO74638   ;3;EUR 1490;EUR 80,08;0.23000
19;SO74813   ;7;EUR 103,54;EUR 83,55;0.23000
16;SO51066   ;10;EUR 780;EUR 30,92;0.23000
13;SO52504   ;4;EUR 399;EUR 72,46;0.23000
11;SO53378   ;10;EUR 433,33;EUR 77,93;0.23000
8;SO55704   ;3;EUR 1954,74;EUR 38,73;0.23000
16;SO55989   ;10;EUR 780;EUR 51,25;0.23000
15;SO52481   ;7;EUR 588;EUR 63,36;0.23000
12;SO53877   ;4;EUR 299,99;EUR 72,33;0.23000
11;SO55876   ;5;EUR 433,33;EUR 66,65;0.23000
10;SO55981   ;9;EUR 1490;EUR 66,74;0.23000
14;SO56579   ;1;EUR 679,99;EUR 55,76;0.23000
15;SO56821   ;8;EUR 588;EUR 83,86;0.23000
9;SO46476   ;3;EUR 503,96;EUR 61,79;0.23000
19;SO74517   ;9;EUR 103,54;EUR 65,27;0.23000
12;SO46426   ;8;EUR 299,99;EUR 63,87;0.23000
14;SO46501   ;9;EUR 679,99;EUR 66,16;0.23000
10;SO52092   ;4;EUR 1490;EUR 57,38;0.23000
11;SO54064   ;10;EUR 433,33;EUR 66,74;0.23000
17;SO54735   ;3;EUR 469;EUR 58,71;0.23000
18;SO51020   ;9;EUR 1299,99;EUR 62,41;0.23000
15;SO51299   ;5;EUR 588;EUR 62,23;0.23000
8;SO51600   ;2;EUR 1954,74;EUR 55,71;0.23000
21;SO55617   ;6;EUR 1159;EUR 79,09;0.23000
9;SO56464   ;8;EUR 503,96;EUR 62,72;0.23000
20;SO56478   ;2;EUR 819;EUR 72,76;0.23000
22;SO74424   ;8;EUR 1306;EUR 35,71;0.23000
16;SO74789   ;9;EUR 780;EUR 75,31;0.23000
12;SO51376   ;5;EUR 299,99;EUR 76,32;0.23000
18;SO53027   ;4;EUR 1299,99;EUR 60,49;0.23000
16;SO58533   ;6;EUR 780;EUR 66,92;0.23000
15;SO74913   ;5;EUR 588;EUR 39,36;0.23000
20;SO46699   ;7;EUR 819;EUR 58,02;0.23000
14;SO53017   ;10;EUR 679,99;EUR 80,24;0.23000
8;SO53123   ;2;EUR 1954,74;EUR 53,13;0.23000
11;SO54090   ;4;EUR 433,33;EUR 68,47;0.23000
20;SO54659   ;9;EUR 819;EUR 35,43;0.23000
17;SO55060   ;3;EUR 469;EUR 63,65;0.23000
20;SO58362   ;10;EUR 819;EUR 73,69;0.23000
22;SO50855   ;3;EUR 1306;EUR 39,54;0.23000
11;SO52155   ;2;EUR 433,33;EUR 31,8;0.23000
16;SO52299   ;7;EUR 780;EUR 72,85;0.23000
8;SO54178   ;2;EUR 1954,74;EUR 46,41;0.23000
20;SO55754   ;3;EUR 819;EUR 31,66;0.23000
22;SO56706   ;10;EUR 1306;EUR 41,79;0.23000
9;SO58100   ;3;EUR 503,96;EUR 67,34;0.23000
14;SO50844   ;3;EUR 679,99;EUR 31,4;0.23000
17;SO51932   ;3;EUR 469;EUR 48,24;0.23000
18;SO52712   ;2;EUR 1299,99;EUR 60,02;0.23000
8;SO54050   ;9;EUR 1954,74;EUR 82,71;0.23000
11;SO54453   ;8;EUR 433,33;EUR 78,29;0.23000
21;SO56670   ;1;EUR 1159;EUR 55,3;0.23000
14;SO57446   ;4;EUR 679,99;EUR 71,2;0.23000
21;SO57529   ;1;EUR 1159;EUR 75,12;0.23000
12;SO58136   ;7;EUR 299,99;EUR 61,9;0.23000
9;SO74537   ;1;EUR 503,96;EUR 32,96;0.23000
19;SO46423   ;10;EUR 103,54;EUR 78,52;0.23000
16;SO50896   ;8;EUR 780;EUR 39,08;0.23000
10;SO53378   ;5;EUR 1490;EUR 38,14;0.23000
9;SO55054   ;7;EUR 503,96;EUR 35,28;0.23000
17;SO55466   ;4;EUR 469;EUR 64,09;0.23000
19;SO57227   ;9;EUR 103,54;EUR 30,02;0.23000
19;SO57368   ;9;EUR 103,54;EUR 82,97;0.23000
22;SO74823   ;9;EUR 1306;EUR 44,76;0.23000
19;SO74955   ;1;EUR 103,54;EUR 53,6;0.23000
10;SO60150   ;3;EUR 1490;EUR 85,75;0.23000
10;SO61056   ;5;EUR 1490;EUR 42,71;0.23000
20;SO64955   ;6;EUR 819;EUR 38,82;0.23000
16;SO66200   ;5;EUR 780;EUR 43,38;0.23000
14;SO61972   ;4;EUR 679,99;EUR 79,03;0.23000
10;SO62652   ;7;EUR 1490;EUR 48,3;0.23000
17;SO64074   ;1;EUR 469;EUR 51,1;0.23000
13;SO64955   ;4;EUR 399;EUR 54,42;0.23000
14;SO67040   ;3;EUR 679,99;EUR 79,26;0.23000
21;SO60545   ;4;EUR 1159;EUR 30,37;0.23000
22;SO61545   ;8;EUR 1306;EUR 45,01;0.23000
9;SO60234   ;5;EUR 503,96;EUR 77,08;0.23000
23;SO60728   ;6;EUR 179;EUR 55,71;0.23000
8;SO60873   ;4;EUR 1954,74;EUR 54,45;0.23000
8;SO65748   ;4;EUR 1954,74;EUR 42,3;0.46000
14;SO66137   ;8;EUR 679,99;EUR 32,83;0.46000
20;SO60225   ;10;EUR 819;EUR 67,08;0.23000
23;SO60438   ;3;EUR 179;EUR 73,58;0.46000
22;SO61305   ;7;EUR 1306;EUR 70,17;0.23000
11;SO63942   ;2;EUR 433,33;EUR 72,8;0.23000
28;SO64506   ;5;EUR 970;EUR 68,97;0.23000
13;SO64474   ;6;EUR 399;EUR 62,33;0.23000
16;SO64564   ;4;EUR 780;EUR 85,48;0.23000
22;SO64800   ;3;EUR 1306;EUR 63,99;0.23000
27;SO65903   ;4;EUR 845,37;EUR 40,78;0.23000
12;SO66928   ;10;EUR 299,99;EUR 62,48;0.23000
10;SO59233   ;1;EUR 1490;EUR 54,92;0.23000
26;SO59672   ;9;EUR 184,9;EUR 33,67;0.23000
22;SO59855   ;4;EUR 1306;EUR 79,28;0.23000
11;SO60529   ;5;EUR 433,33;EUR 53,78;0.23000
12;SO64371   ;9;EUR 299,99;EUR 45,57;0.23000
14;SO65129   ;8;EUR 679,99;EUR 80,82;0.23000
20;SO65100   ;6;EUR 819;EUR 71,39;0.23000
18;SO60247   ;7;EUR 1299,99;EUR 75,11;0.23000
8;SO60635   ;1;EUR 1954,74;EUR 77,86;0.23000
23;SO61505   ;3;EUR 179;EUR 72,54;0.23000
24;SO62143   ;3;EUR 1495,53;EUR 59,55;0.23000
20;SO62217   ;5;EUR 819;EUR 55,1;0.23000
23;SO66266   ;8;EUR 179;EUR 56,11;0.23000
18;SO67001   ;7;EUR 1299,99;EUR 40,51;0.23000
24;SO67032   ;5;EUR 1495,53;EUR 45,55;0.46000
16;SO59658   ;4;EUR 780;EUR 48,28;0.23000
15;SO60028   ;7;EUR 588;EUR 53,05;0.23000
19;SO60882   ;4;EUR 103,54;EUR 40,77;0.23000
12;SO61377   ;1;EUR 299,99;EUR 80,45;0.23000
24;SO61639   ;10;EUR 1495,53;EUR 75,9;0.23000
21;SO62527   ;9;EUR 1159;EUR 38,8;0.23000
20;SO63307   ;8;EUR 819;EUR 49,7;0.23000
19;SO64410   ;5;EUR 103,54;EUR 78,51;0.23000
23;SO59449   ;1;EUR 179;EUR 64,89;0.23000
9;SO60451   ;2;EUR 503,96;EUR 36,35;0.23000
9;SO61140   ;9;EUR 503,96;EUR 85,55;0.23000
11;SO61435   ;4;EUR 433,33;EUR 78,91;0.46000
16;SO62991   ;7;EUR 780;EUR 66,83;0.23000
10;SO63076   ;3;EUR 1490;EUR 35,64;0.23000
11;SO63857   ;5;EUR 433,33;EUR 70,1;0.23000
27;SO65336   ;3;EUR 845,37;EUR 63,21;0.23000
18;SO65697   ;8;EUR 1299,99;EUR 58;0.23000
21;SO66227   ;4;EUR 1159;EUR 46,47;0.23000
28;SO67251   ;6;EUR 970;EUR 71,86;0.23000
23;SO67379   ;8;EUR 179;EUR 77,48;0.23000
29;SO59363   ;9;EUR 41,26;EUR 45,33;0.23000
29;SO61387   ;3;EUR 41,26;EUR 63,43;0.23000
18;SO61998   ;7;EUR 1299,99;EUR 79,28;0.23000
26;SO62465   ;2;EUR 184,9;EUR 73,82;0.23000
29;SO62917   ;5;EUR 41,26;EUR 56,8;0.23000
28;SO63400   ;7;EUR 970;EUR 31,69;0.23000
17;SO63649   ;2;EUR 469;EUR 77,34;0.23000
19;SO63751   ;1;EUR 103,54;EUR 77,15;0.23000
17;SO63735   ;9;EUR 469;EUR 42,85;0.23000
11;SO61474   ;10;EUR 433,33;EUR 56,23;0.23000
24;SO61750   ;8;EUR 1495,53;EUR 39,98;0.23000
9;SO63696   ;1;EUR 503,96;EUR 53,65;0.23000
21;SO64200   ;10;EUR 1159;EUR 76,09;0.23000
18;SO66720   ;2;EUR 1299,99;EUR 50,73;0.23000
25;SO66957   ;3;EUR 159,99;EUR 52,72;0.23000
16;SO61430   ;1;EUR 780;EUR 36,87;0.23000
12;SO61932   ;8;EUR 299,99;EUR 71,64;0.23000
10;SO62095   ;1;EUR 1490;EUR 85,45;0.23000
11;SO62430   ;7;EUR 433,33;EUR 78,87;0.23000
22;SO62558   ;8;EUR 1306;EUR 47,47;0.23000
