PRODUCTID;ORDER_NUMBER;ORDER_QUANTITY;UNIT_PRICE;DELIVERY_COST;TAX_RATE
19;SO70247   ;6;EUR 103,54;EUR 32,49;0.23000
32;SO70256   ;9;EUR 789;EUR 31,44;0.23000
20;SO70310   ;2;EUR 819;EUR 51,48;0.23000
34;SO70316   ;16;EUR 1299,99;EUR 72,3;0.46000
29;SO71334   ;9;EUR 41,26;EUR 85,92;0.23000
28;SO71309   ;7;EUR 970;EUR 40,87;0.23000
35;SO71326   ;1;EUR 1279,99;EUR 71,47;0.23000
21;SO71614   ;7;EUR 1159;EUR 89,96;0.23000
38;SO71742   ;3;EUR 2479,49;EUR 32,92;0.23000
23;SO71961   ;17;EUR 179;EUR 87,98;0.46000
15;SO72074   ;7;EUR 588;EUR 67,55;0.23000
19;SO72138   ;6;EUR 103,54;EUR 45,08;0.23000
21;SO72255   ;6;EUR 1159;EUR 60,77;0.23000
21;SO72302   ;5;EUR 1159;EUR 65,99;0.23000
20;SO72407   ;8;EUR 819;EUR 46,85;0.23000
19;SO72653   ;5;EUR 103,54;EUR 45,81;0.23000
33;SO72897   ;7;EUR 729,07;EUR 34,9;0.23000
27;SO72988   ;4;EUR 845,37;EUR 50,43;0.23000
37;SO73047   ;8;EUR 2349;EUR 84,36;0.23000
33;SO73151   ;4;EUR 729,07;EUR 87,19;0.23000
27;SO73331   ;1;EUR 845,37;EUR 55,65;0.23000
34;SO73412   ;6;EUR 1299,99;EUR 94,13;0.23000
29;SO73631   ;3;EUR 41,26;EUR 54,2;0.23000
38;SO73671   ;7;EUR 2479,49;EUR 73,88;0.23000
29;SO73762   ;3;EUR 41,26;EUR 74,76;0.23000
38;SO73802   ;4;EUR 2479,49;EUR 55,56;0.23000
22;SO73845   ;10;EUR 1306;EUR 70,43;0.23000
30;SO74237   ;5;EUR 399;EUR 57,67;0.23000
12;SO69986   ;3;EUR 299,99;EUR 76,86;0.23000
32;SO70060   ;9;EUR 789;EUR 54,9;0.23000
25;SO70080   ;6;EUR 159,99;EUR 98,61;0.23000
36;SO70294   ;9;EUR 539;EUR 76,28;0.23000
31;SO70411   ;9;EUR 569;EUR 34,04;0.23000
17;SO70384   ;12;EUR 469;EUR 89,55;0.46000
23;SO70440   ;8;EUR 179;EUR 81,65;0.23000
16;SO70549   ;2;EUR 780;EUR 38,53;0.23000
17;SO70578   ;1;EUR 469;EUR 36,93;0.23000
21;SO70632   ;5;EUR 1159;EUR 77,17;0.23000
14;SO70718   ;7;EUR 679,99;EUR 35,94;0.23000
32;SO71267   ;7;EUR 789;EUR 55,63;0.23000
36;SO71359   ;2;EUR 539;EUR 32,14;0.23000
25;SO71416   ;4;EUR 159,99;EUR 78,51;0.23000
36;SO72217   ;6;EUR 539;EUR 85,63;0.23000
36;SO72289   ;3;EUR 539;EUR 95,99;0.23000
16;SO72370   ;4;EUR 780;EUR 58,85;0.23000
25;SO72552   ;3;EUR 159,99;EUR 68,06;0.23000
12;SO72684   ;15;EUR 299,99;EUR 61,09;0.46000
14;SO72747   ;7;EUR 679,99;EUR 34,43;0.23000
28;SO72817   ;4;EUR 970;EUR 67,58;0.23000
35;SO72984   ;1;EUR 1279,99;EUR 64,79;0.23000
32;SO73127   ;8;EUR 789;EUR 41,36;0.23000
35;SO73211   ;5;EUR 1279,99;EUR 90,93;0.23000
39;SO73542   ;7;EUR 111,54;EUR 69,82;0.23000
39;SO73842   ;3;EUR 111,54;EUR 60,52;0.23000
16;SO73948   ;3;EUR 780;EUR 66,95;0.23000
14;SO74029   ;1;EUR 679,99;EUR 87,54;0.23000
37;SO74059   ;7;EUR 2349;EUR 82,43;0.23000
33;SO70153   ;9;EUR 729,07;EUR 65,59;0.46000
23;SO70106   ;6;EUR 179;EUR 72,17;0.23000
26;SO70300   ;14;EUR 184,9;EUR 54,96;0.46000
24;SO70382   ;9;EUR 1495,53;EUR 97,94;0.46000
17;SO70460   ;9;EUR 469;EUR 98,07;0.23000
35;SO70555   ;9;EUR 1279,99;EUR 55,67;0.23000
27;SO73929   ;7;EUR 845,37;EUR 72,74;0.23000
20;SO74099   ;6;EUR 819;EUR 99,39;0.23000
12;SO69935   ;11;EUR 299,99;EUR 60,49;0.46000
19;SO70241   ;4;EUR 103,54;EUR 45,66;0.23000
33;SO70212   ;4;EUR 729,07;EUR 95,33;0.23000
20;SO70497   ;16;EUR 819;EUR 62,1;0.46000
25;SO70532   ;3;EUR 159,99;EUR 79,32;0.23000
30;SO70739   ;7;EUR 399;EUR 40,07;0.23000
26;SO70836   ;9;EUR 184,9;EUR 79,65;0.23000
24;SO70977   ;3;EUR 1495,53;EUR 46,19;0.23000
38;SO71039   ;1;EUR 2479,49;EUR 38,54;0.23000
39;SO71063   ;8;EUR 111,54;EUR 90,98;0.23000
20;SO71059   ;6;EUR 819;EUR 31,44;0.23000
35;SO71388   ;17;EUR 1279,99;EUR 82,94;0.46000
38;SO71522   ;5;EUR 2479,49;EUR 88;0.23000
22;SO71526   ;1;EUR 1306;EUR 95,61;0.23000
39;SO71668   ;4;EUR 111,54;EUR 62,72;0.23000
30;SO71654   ;10;EUR 399;EUR 53,68;0.23000
12;SO71988   ;1;EUR 299,99;EUR 93,86;0.23000
36;SO71994   ;2;EUR 539;EUR 44,87;0.23000
30;SO72123   ;3;EUR 399;EUR 47,86;0.23000
24;SO72112   ;10;EUR 1495,53;EUR 52,41;0.23000
39;SO72138   ;10;EUR 111,54;EUR 67,25;0.23000
33;SO72196   ;10;EUR 729,07;EUR 41,09;0.23000
37;SO72396   ;9;EUR 2349;EUR 80,85;0.23000
37;SO72452   ;9;EUR 2349;EUR 87,77;0.23000
39;SO72523   ;5;EUR 111,54;EUR 94,4;0.23000
35;SO72810   ;9;EUR 1279,99;EUR 58,23;0.23000
21;SO73075   ;3;EUR 1159;EUR 38,71;0.23000
38;SO73205   ;10;EUR 2479,49;EUR 97,92;0.23000
19;SO73339   ;2;EUR 103,54;EUR 30,79;0.23000
24;SO73572   ;1;EUR 1495,53;EUR 32,39;0.23000
32;SO73578   ;6;EUR 789;EUR 97;0.23000
22;SO73715   ;18;EUR 1306;EUR 50;0.69000
33;SO73722   ;6;EUR 729,07;EUR 92,37;0.46000
20;SO73746   ;4;EUR 819;EUR 70,32;0.23000
23;SO73939   ;5;EUR 179;EUR 35,63;0.23000
21;SO74029   ;2;EUR 1159;EUR 36,35;0.23000
23;SO74059   ;5;EUR 179;EUR 72,31;0.23000
24;SO74163   ;8;EUR 1495,53;EUR 85,25;0.23000
12;SO74185   ;8;EUR 299,99;EUR 36,98;0.23000
31;SO70652   ;7;EUR 569;EUR 66,13;0.23000
32;SO70740   ;8;EUR 789;EUR 84,72;0.23000
34;SO70796   ;3;EUR 1299,99;EUR 46,25;0.46000
23;SO70935   ;4;EUR 179;EUR 58,63;0.23000
32;SO70921   ;6;EUR 789;EUR 89,86;0.23000
26;SO71032   ;5;EUR 184,9;EUR 61,98;0.23000
19;SO71140   ;9;EUR 103,54;EUR 74;0.23000
27;SO71281   ;7;EUR 845,37;EUR 59,12;0.23000
16;SO71466   ;5;EUR 780;EUR 70,42;0.23000
26;SO71468   ;10;EUR 184,9;EUR 50,12;0.23000
21;SO71725   ;3;EUR 1159;EUR 42,88;0.23000
15;SO71736   ;3;EUR 588;EUR 100,28;0.23000
15;SO72181   ;5;EUR 588;EUR 49,66;0.23000
37;SO72173   ;2;EUR 2349;EUR 82,72;0.23000
20;SO72129   ;2;EUR 819;EUR 56,48;0.23000
29;SO72255   ;6;EUR 41,26;EUR 78,85;0.23000
37;SO72408   ;5;EUR 2349;EUR 96,37;0.23000
17;SO72419   ;7;EUR 469;EUR 67,18;0.23000
30;SO72627   ;2;EUR 399;EUR 54,97;0.23000
12;SO72659   ;9;EUR 299,99;EUR 56,3;0.23000
36;SO72742   ;8;EUR 539;EUR 40,78;0.23000
36;SO73281   ;1;EUR 539;EUR 47,96;0.23000
20;SO73508   ;6;EUR 819;EUR 32,55;0.23000
36;SO73810   ;6;EUR 539;EUR 50,03;0.23000
17;SO73854   ;15;EUR 469;EUR 46,28;0.69000
27;SO73905   ;9;EUR 845,37;EUR 66,5;0.23000
28;SO73870   ;9;EUR 970;EUR 89,65;0.46000
19;SO74105   ;14;EUR 103,54;EUR 72,82;0.46000
25;SO69884   ;3;EUR 159,99;EUR 70,96;0.23000
37;SO69964   ;11;EUR 2349;EUR 55,61;0.46000
31;SO70094   ;8;EUR 569;EUR 98,53;0.23000
26;SO70256   ;2;EUR 184,9;EUR 30,81;0.23000
36;SO70292   ;10;EUR 539;EUR 74,42;0.23000
22;SO70302   ;7;EUR 1306;EUR 94,76;0.23000
15;SO70432   ;7;EUR 588;EUR 77,52;0.23000
33;SO70519   ;8;EUR 729,07;EUR 52,65;0.23000
16;SO70481   ;2;EUR 780;EUR 56,99;0.23000
33;SO70564   ;5;EUR 729,07;EUR 55,99;0.23000
28;SO70550   ;10;EUR 970;EUR 35,81;0.23000
16;SO70687   ;1;EUR 780;EUR 94,04;0.23000
25;SO70761   ;3;EUR 159,99;EUR 51,75;0.23000
36;SO71024   ;9;EUR 539;EUR 76,39;0.23000
15;SO71203   ;10;EUR 588;EUR 39,06;0.23000
39;SO71204   ;8;EUR 111,54;EUR 58,7;0.23000
30;SO71516   ;2;EUR 399;EUR 77,95;0.23000
36;SO71656   ;2;EUR 539;EUR 46,52;0.46000
17;SO71674   ;6;EUR 469;EUR 62,31;0.23000
31;SO71954   ;10;EUR 569;EUR 60,61;0.23000
31;SO72250   ;10;EUR 569;EUR 39,57;0.23000
12;SO72221   ;5;EUR 299,99;EUR 54,48;0.23000
30;SO72302   ;2;EUR 399;EUR 62,97;0.23000
27;SO72407   ;1;EUR 845,37;EUR 87,74;0.23000
17;SO72488   ;9;EUR 469;EUR 97,14;0.23000
27;SO72510   ;5;EUR 845,37;EUR 64,91;0.23000
38;SO72658   ;6;EUR 2479,49;EUR 59,37;0.23000
24;SO72652   ;10;EUR 1495,53;EUR 58,57;0.23000
17;SO72682   ;9;EUR 469;EUR 64,75;0.23000
26;SO72685   ;5;EUR 184,9;EUR 34,59;0.23000
21;SO72790   ;5;EUR 1159;EUR 34,05;0.23000
29;SO72888   ;9;EUR 41,26;EUR 89,36;0.23000
25;SO73215   ;10;EUR 159,99;EUR 53,97;0.23000
19;SO73309   ;1;EUR 103,54;EUR 45,95;0.23000
15;SO73556   ;1;EUR 588;EUR 77,53;0.23000
28;SO73642   ;15;EUR 970;EUR 74,58;0.46000
20;SO73652   ;9;EUR 819;EUR 94,59;0.23000
34;SO73767   ;2;EUR 1299,99;EUR 62,76;0.23000
34;SO72865   ;10;EUR 1299,99;EUR 81,65;0.23000
34;SO72984   ;8;EUR 1299,99;EUR 80,48;0.23000
31;SO73016   ;20;EUR 569;EUR 100,23;0.46000
23;SO73028   ;3;EUR 179;EUR 72,34;0.23000
31;SO73225   ;4;EUR 569;EUR 100,12;0.23000
36;SO73345   ;10;EUR 539;EUR 46,01;0.23000
33;SO73501   ;1;EUR 729,07;EUR 50,2;0.23000
30;SO73567   ;4;EUR 399;EUR 38,98;0.23000
25;SO73721   ;2;EUR 159,99;EUR 52,31;0.23000
24;SO73845   ;6;EUR 1495,53;EUR 39,22;0.23000
21;SO70294   ;8;EUR 1159;EUR 67,12;0.23000
29;SO70301   ;4;EUR 41,26;EUR 89,27;0.23000
35;SO70421   ;8;EUR 1279,99;EUR 78,62;0.23000
28;SO70387   ;7;EUR 970;EUR 58,99;0.23000
25;SO70568   ;5;EUR 159,99;EUR 76,78;0.23000
29;SO70773   ;12;EUR 41,26;EUR 32,16;0.46000
22;SO71231   ;10;EUR 1306;EUR 95,34;0.23000
30;SO71416   ;6;EUR 399;EUR 100,14;0.23000
23;SO71596   ;4;EUR 179;EUR 95,54;0.23000
12;SO71689   ;6;EUR 299,99;EUR 61,93;0.23000
28;SO71657   ;12;EUR 970;EUR 85,55;0.46000
28;SO71750   ;3;EUR 970;EUR 44,39;0.23000
15;SO71995   ;3;EUR 588;EUR 71,09;0.23000
21;SO72079   ;6;EUR 1159;EUR 94,97;0.23000
16;SO72331   ;1;EUR 780;EUR 75,15;0.23000
39;SO72477   ;2;EUR 111,54;EUR 31,54;0.23000
36;SO72486   ;1;EUR 539;EUR 80,16;0.23000
38;SO72542   ;10;EUR 2479,49;EUR 34,11;0.23000
26;SO72521   ;4;EUR 184,9;EUR 36,4;0.23000
32;SO72593   ;9;EUR 789;EUR 46,69;0.23000
19;SO72817   ;9;EUR 103,54;EUR 43,71;0.23000
32;SO72927   ;11;EUR 789;EUR 97,93;0.46000
23;SO72933   ;8;EUR 179;EUR 42,73;0.23000
38;SO72938   ;1;EUR 2479,49;EUR 56,05;0.23000
16;SO73076   ;4;EUR 780;EUR 65,37;0.23000
12;SO73375   ;4;EUR 299,99;EUR 66,99;0.23000
15;SO73437   ;4;EUR 588;EUR 51,99;0.23000
25;SO73470   ;2;EUR 159,99;EUR 82,2;0.23000
22;SO73661   ;9;EUR 1306;EUR 68,35;0.23000
33;SO73656   ;7;EUR 729,07;EUR 71,41;0.23000
34;SO73786   ;17;EUR 1299,99;EUR 31,48;0.46000
35;SO73968   ;7;EUR 1279,99;EUR 43,64;0.46000
29;SO69904   ;4;EUR 41,26;EUR 62,96;0.23000
33;SO69990   ;3;EUR 729,07;EUR 100,61;0.23000
36;SO70174   ;5;EUR 539;EUR 41,95;0.23000
28;SO70328   ;4;EUR 970;EUR 33,17;0.46000
20;SO70413   ;9;EUR 819;EUR 60,68;0.23000
32;SO70566   ;2;EUR 789;EUR 56,87;0.23000
39;SO70598   ;9;EUR 111,54;EUR 68,68;0.23000
38;SO70629   ;7;EUR 2479,49;EUR 64,12;0.23000
14;SO70700   ;8;EUR 679,99;EUR 35,68;0.23000
38;SO70853   ;8;EUR 2479,49;EUR 65,45;0.46000
36;SO70973   ;3;EUR 539;EUR 85,13;0.23000
12;SO71148   ;2;EUR 299,99;EUR 37,89;0.23000
27;SO71332   ;8;EUR 845,37;EUR 46,22;0.23000
37;SO71455   ;1;EUR 2349;EUR 76,86;0.23000
39;SO71501   ;7;EUR 111,54;EUR 49,37;0.46000
26;SO71973   ;6;EUR 184,9;EUR 67,03;0.23000
31;SO71979   ;7;EUR 569;EUR 41,44;0.46000
21;SO72005   ;8;EUR 1159;EUR 82,24;0.23000
12;SO72126   ;5;EUR 299,99;EUR 45,05;0.23000
29;SO72263   ;7;EUR 41,26;EUR 46,46;0.23000
12;SO72416   ;3;EUR 299,99;EUR 85,67;0.23000
36;SO72973   ;6;EUR 539;EUR 53,23;0.23000
37;SO73153   ;8;EUR 2349;EUR 90,75;0.23000
38;SO73145   ;7;EUR 2479,49;EUR 40,64;0.23000
39;SO69928   ;8;EUR 111,54;EUR 43,47;0.23000
12;SO70116   ;9;EUR 299,99;EUR 95,54;0.23000
36;SO70400   ;2;EUR 539;EUR 94,28;0.23000
17;SO70536   ;4;EUR 469;EUR 75,53;0.23000
19;SO70595   ;2;EUR 103,54;EUR 56,55;0.23000
35;SO70593   ;1;EUR 1279,99;EUR 71,42;0.23000
19;SO70671   ;2;EUR 103,54;EUR 84,82;0.23000
21;SO70778   ;6;EUR 1159;EUR 39,65;0.23000
38;SO70782   ;3;EUR 2479,49;EUR 68,82;0.23000
32;SO71084   ;1;EUR 789;EUR 30;0.23000
12;SO71123   ;9;EUR 299,99;EUR 92,69;0.23000
30;SO71302   ;1;EUR 399;EUR 80,57;0.23000
26;SO71719   ;6;EUR 184,9;EUR 88,69;0.23000
39;SO71710   ;1;EUR 111,54;EUR 85,81;0.23000
16;SO71967   ;5;EUR 780;EUR 84,09;0.23000
24;SO72495   ;2;EUR 1495,53;EUR 69,04;0.23000
39;SO72597   ;7;EUR 111,54;EUR 82,86;0.23000
37;SO70736   ;8;EUR 2349;EUR 74,08;0.23000
31;SO70751   ;7;EUR 569;EUR 84,81;0.23000
16;SO70766   ;5;EUR 780;EUR 81,87;0.23000
19;SO70859   ;12;EUR 103,54;EUR 42,25;0.46000
38;SO70860   ;2;EUR 2479,49;EUR 90,27;0.23000
25;SO70884   ;8;EUR 159,99;EUR 57,48;0.23000
26;SO71057   ;9;EUR 184,9;EUR 92,06;0.23000
22;SO71215   ;1;EUR 1306;EUR 63,47;0.23000
25;SO71258   ;7;EUR 159,99;EUR 53,14;0.23000
22;SO71221   ;6;EUR 1306;EUR 77,07;0.23000
27;SO71370   ;9;EUR 845,37;EUR 94,89;0.23000
30;SO72199   ;1;EUR 399;EUR 42,57;0.23000
36;SO72413   ;2;EUR 539;EUR 74,01;0.23000
34;SO72775   ;6;EUR 1299,99;EUR 36,05;0.23000
21;SO72776   ;7;EUR 1159;EUR 82,85;0.23000
39;SO72858   ;2;EUR 111,54;EUR 32,24;0.23000
36;SO73414   ;1;EUR 539;EUR 75,37;0.23000
24;SO73645   ;8;EUR 1495,53;EUR 43,35;0.23000
29;SO73867   ;1;EUR 41,26;EUR 40,37;0.23000
38;SO73962   ;1;EUR 2479,49;EUR 85,58;0.23000
36;SO73946   ;10;EUR 539;EUR 36,73;0.23000
25;SO69929   ;9;EUR 159,99;EUR 31,91;0.23000
33;SO69914   ;6;EUR 729,07;EUR 53,29;0.23000
36;SO70442   ;5;EUR 539;EUR 97,22;0.46000
19;SO70662   ;4;EUR 103,54;EUR 38,62;0.23000
24;SO70693   ;3;EUR 1495,53;EUR 96,47;0.23000
19;SO70012   ;2;EUR 103,54;EUR 31,56;0.23000
25;SO70354   ;1;EUR 159,99;EUR 62,8;0.23000
29;SO70747   ;7;EUR 41,26;EUR 31,19;0.23000
27;SO70777   ;8;EUR 845,37;EUR 76,82;0.23000
27;SO70792   ;4;EUR 845,37;EUR 95,55;0.23000
34;SO70826   ;10;EUR 1299,99;EUR 45,7;0.23000
17;SO70911   ;5;EUR 469;EUR 52,28;0.23000
14;SO70944   ;9;EUR 679,99;EUR 40,13;0.23000
15;SO71019   ;1;EUR 588;EUR 92,95;0.23000
37;SO71033   ;4;EUR 2349;EUR 33,14;0.23000
26;SO71094   ;10;EUR 184,9;EUR 53,48;0.23000
32;SO71152   ;1;EUR 789;EUR 31,33;0.23000
39;SO71343   ;1;EUR 111,54;EUR 32,94;0.23000
22;SO71326   ;10;EUR 1306;EUR 66,28;0.23000
37;SO71366   ;9;EUR 2349;EUR 66,84;0.23000
29;SO71387   ;8;EUR 41,26;EUR 72,79;0.23000
21;SO71505   ;2;EUR 1159;EUR 35,44;0.23000
19;SO71504   ;6;EUR 103,54;EUR 65,31;0.23000
35;SO71593   ;2;EUR 1279,99;EUR 31,17;0.23000
24;SO71701   ;5;EUR 1495,53;EUR 74,32;0.23000
26;SO71721   ;6;EUR 184,9;EUR 72,45;0.23000
23;SO72140   ;3;EUR 179;EUR 36,14;0.23000
28;SO72178   ;10;EUR 970;EUR 100,98;0.23000
14;SO72182   ;1;EUR 679,99;EUR 98,7;0.23000
23;SO72321   ;7;EUR 179;EUR 46,51;0.23000
32;SO72271   ;3;EUR 789;EUR 41,25;0.23000
35;SO72417   ;7;EUR 1279,99;EUR 72,35;0.23000
37;SO72457   ;3;EUR 2349;EUR 47,67;0.23000
38;SO72890   ;10;EUR 2479,49;EUR 55,75;0.23000
36;SO73088   ;7;EUR 539;EUR 87,09;0.23000
12;SO73161   ;9;EUR 299,99;EUR 63,64;0.23000
30;SO73254   ;2;EUR 399;EUR 48,64;0.23000
38;SO73336   ;4;EUR 2479,49;EUR 35,34;0.23000
14;SO73359   ;1;EUR 679,99;EUR 72,62;0.23000
29;SO73379   ;5;EUR 41,26;EUR 30,61;0.23000
35;SO73447   ;4;EUR 1279,99;EUR 48,71;0.23000
38;SO73518   ;10;EUR 2479,49;EUR 93,31;0.23000
25;SO73540   ;2;EUR 159,99;EUR 77,93;0.46000
35;SO73667   ;3;EUR 1279,99;EUR 47,55;0.23000
36;SO73762   ;7;EUR 539;EUR 39,15;0.23000
15;SO73831   ;3;EUR 588;EUR 82,75;0.23000
28;SO73935   ;5;EUR 970;EUR 77,3;0.23000
25;SO73995   ;9;EUR 159,99;EUR 63,83;0.23000
12;SO74002   ;9;EUR 299,99;EUR 98,19;0.23000
29;SO74039   ;6;EUR 41,26;EUR 51,26;0.23000
12;SO74234   ;4;EUR 299,99;EUR 80,74;0.23000
28;SO69921   ;10;EUR 970;EUR 85,43;0.23000
34;SO69939   ;16;EUR 1299,99;EUR 68,2;0.46000
32;SO69980   ;8;EUR 789;EUR 93,87;0.23000
28;SO70338   ;10;EUR 970;EUR 94,51;0.23000
34;SO70393   ;3;EUR 1299,99;EUR 60,3;0.23000
25;SO70430   ;3;EUR 159,99;EUR 82,65;0.23000
39;SO70748   ;1;EUR 111,54;EUR 56,67;0.23000
22;SO70851   ;9;EUR 1306;EUR 80,8;0.23000
20;SO71059   ;9;EUR 819;EUR 77,33;0.23000
29;SO71138   ;2;EUR 41,26;EUR 100,5;0.23000
30;SO71291   ;7;EUR 399;EUR 30,62;0.23000
12;SO71616   ;9;EUR 299,99;EUR 30,77;0.23000
15;SO71642   ;10;EUR 588;EUR 99,11;0.23000
28;SO71994   ;10;EUR 970;EUR 74,55;0.23000
24;SO72025   ;10;EUR 1495,53;EUR 36,48;0.23000
16;SO72043   ;7;EUR 780;EUR 85,6;0.23000
19;SO72396   ;2;EUR 103,54;EUR 84,93;0.23000
38;SO72420   ;6;EUR 2479,49;EUR 34,94;0.23000
22;SO72581   ;1;EUR 1306;EUR 65,46;0.23000
14;SO72671   ;3;EUR 679,99;EUR 58,27;0.23000
21;SO72927   ;13;EUR 1159;EUR 78,13;0.46000
39;SO72946   ;10;EUR 111,54;EUR 54,88;0.23000
23;SO73000   ;3;EUR 179;EUR 74,44;0.23000
31;SO72958   ;8;EUR 569;EUR 64,86;0.23000
14;SO73113   ;2;EUR 679,99;EUR 100,8;0.23000
35;SO73151   ;7;EUR 1279,99;EUR 72,2;0.23000
32;SO73229   ;1;EUR 789;EUR 74,85;0.23000
37;SO73596   ;6;EUR 2349;EUR 98,4;0.23000
38;SO73807   ;9;EUR 2479,49;EUR 30,87;0.23000
15;SO73910   ;10;EUR 588;EUR 42,62;0.46000
15;SO73950   ;6;EUR 588;EUR 74,92;0.23000
36;SO74069   ;10;EUR 539;EUR 60,21;0.23000
26;SO74059   ;2;EUR 184,9;EUR 63,24;0.23000
24;SO74102   ;5;EUR 1495,53;EUR 50,12;0.46000
24;SO74109   ;5;EUR 1495,53;EUR 72,5;0.23000
26;SO74164   ;5;EUR 184,9;EUR 84,52;0.23000
37;SO74157   ;4;EUR 2349;EUR 51,12;0.23000
30;SO74163   ;9;EUR 399;EUR 70,7;0.23000
30;SO70971   ;4;EUR 399;EUR 44,5;0.23000
12;SO71102   ;9;EUR 299,99;EUR 72,59;0.23000
36;SO71618   ;9;EUR 539;EUR 42,62;0.23000
21;SO71573   ;8;EUR 1159;EUR 72,12;0.23000
15;SO71609   ;10;EUR 588;EUR 39,3;0.46000
21;SO71636   ;10;EUR 1159;EUR 40,42;0.23000
15;SO71773   ;9;EUR 588;EUR 72,16;0.23000
39;SO72399   ;5;EUR 111,54;EUR 98,29;0.23000
27;SO72419   ;6;EUR 845,37;EUR 88,12;0.23000
34;SO72495   ;10;EUR 1299,99;EUR 59,6;0.23000
27;SO72535   ;4;EUR 845,37;EUR 97,48;0.23000
23;SO72625   ;5;EUR 179;EUR 33,52;0.23000
34;SO72695   ;3;EUR 1299,99;EUR 94,57;0.23000
39;SO72835   ;2;EUR 111,54;EUR 54,4;0.23000
20;SO72921   ;4;EUR 819;EUR 56,35;0.23000
16;SO73011   ;6;EUR 780;EUR 89,08;0.46000
14;SO73243   ;5;EUR 679,99;EUR 52,44;0.23000
34;SO73669   ;7;EUR 1299,99;EUR 91,9;0.23000
37;SO73813   ;1;EUR 2349;EUR 34,25;0.23000
35;SO73927   ;4;EUR 1279,99;EUR 96,04;0.23000
23;SO74173   ;7;EUR 179;EUR 37,68;0.23000
20;SO70300   ;5;EUR 819;EUR 75,07;0.23000
22;SO70384   ;5;EUR 1306;EUR 48,2;0.23000
31;SO70442   ;4;EUR 569;EUR 35,69;0.23000
21;SO70574   ;2;EUR 1159;EUR 47,95;0.23000
15;SO70928   ;8;EUR 588;EUR 92,4;0.23000
27;SO71094   ;4;EUR 845,37;EUR 48,87;0.23000
39;SO71214   ;9;EUR 111,54;EUR 35,41;0.23000
27;SO71248   ;7;EUR 845,37;EUR 43,3;0.23000
37;SO71384   ;7;EUR 2349;EUR 79,8;0.23000
14;SO71420   ;1;EUR 679,99;EUR 98,05;0.23000
33;SO71550   ;6;EUR 729,07;EUR 45,5;0.23000
36;SO71614   ;7;EUR 539;EUR 46,92;0.23000
26;SO71731   ;2;EUR 184,9;EUR 30,13;0.23000
19;SO71742   ;10;EUR 103,54;EUR 61,37;0.46000
39;SO72133   ;2;EUR 111,54;EUR 67,54;0.23000
35;SO72245   ;9;EUR 1279,99;EUR 78,08;0.23000
37;SO72255   ;9;EUR 2349;EUR 50,63;0.23000
22;SO72395   ;3;EUR 1306;EUR 97,32;0.23000
12;SO72474   ;8;EUR 299,99;EUR 51,47;0.23000
25;SO72659   ;4;EUR 159,99;EUR 39,23;0.23000
35;SO73331   ;3;EUR 1279,99;EUR 98,94;0.23000
36;SO73329   ;5;EUR 539;EUR 39,67;0.23000
29;SO73702   ;9;EUR 41,26;EUR 45,15;0.23000
20;SO73810   ;10;EUR 819;EUR 38,76;0.23000
19;SO73987   ;6;EUR 103,54;EUR 50;0.23000
16;SO74141   ;7;EUR 780;EUR 99,72;0.23000
27;SO70165   ;2;EUR 845,37;EUR 40,79;0.23000
17;SO70095   ;5;EUR 469;EUR 84,02;0.23000
34;SO70532   ;4;EUR 1299,99;EUR 52,06;0.23000
12;SO70767   ;2;EUR 299,99;EUR 84,64;0.23000
12;SO70951   ;6;EUR 299,99;EUR 65,18;0.23000
22;SO70964   ;8;EUR 1306;EUR 59,05;0.46000
32;SO71224   ;4;EUR 789;EUR 66,66;0.23000
19;SO71458   ;9;EUR 103,54;EUR 69,6;0.23000
22;SO71569   ;5;EUR 1306;EUR 39,98;0.23000
15;SO71958   ;1;EUR 588;EUR 85,58;0.23000
36;SO72132   ;10;EUR 539;EUR 89,25;0.23000
33;SO72275   ;1;EUR 729,07;EUR 53,4;0.23000
25;SO72333   ;5;EUR 159,99;EUR 48,72;0.23000
29;SO72357   ;4;EUR 41,26;EUR 36,7;0.23000
36;SO72372   ;2;EUR 539;EUR 97,52;0.23000
28;SO72438   ;2;EUR 970;EUR 32,8;0.23000
28;SO72656   ;5;EUR 970;EUR 57,22;0.23000
14;SO73009   ;14;EUR 679,99;EUR 66,43;0.46000
12;SO73039   ;9;EUR 299,99;EUR 44,02;0.23000
27;SO73075   ;10;EUR 845,37;EUR 76,86;0.23000
23;SO73141   ;3;EUR 179;EUR 61,48;0.23000
16;SO73267   ;1;EUR 780;EUR 64,96;0.23000
12;SO73572   ;6;EUR 299,99;EUR 37,53;0.23000
16;SO73745   ;6;EUR 780;EUR 31,58;0.23000
14;SO73772   ;8;EUR 679,99;EUR 75,02;0.23000
31;SO73820   ;5;EUR 569;EUR 100;0.23000
26;SO73825   ;10;EUR 184,9;EUR 74,01;0.23000
38;SO73911   ;10;EUR 2479,49;EUR 67,23;0.46000
37;SO74200   ;4;EUR 2349;EUR 35,05;0.23000
28;SO69933   ;13;EUR 970;EUR 90,19;0.46000
23;SO70243   ;3;EUR 179;EUR 73,38;0.23000
27;SO70226   ;3;EUR 845,37;EUR 52,08;0.23000
15;SO70269   ;2;EUR 588;EUR 68,19;0.23000
37;SO70292   ;7;EUR 2349;EUR 74,41;0.23000
24;SO70380   ;2;EUR 1495,53;EUR 92,81;0.23000
