PRODUCTID;ORDER_NUMBER;ORDER_QUANTITY;UNIT_PRICE;DELIVERY_COST;TAX_RATE
12;SO63662   ;7;EUR 299,99;EUR 67,56;0.23000
23;SO63641   ;4;EUR 179;EUR 89,09;0.23000
24;SO63676   ;10;EUR 1495,53;EUR 81,42;0.23000
10;SO63779   ;10;EUR 1490;EUR 54,78;0.23000
14;SO63774   ;8;EUR 679,99;EUR 49,45;0.46000
24;SO63765   ;8;EUR 1495,53;EUR 84,69;0.23000
8;SO63835   ;4;EUR 1954,74;EUR 73,78;0.23000
23;SO63915   ;4;EUR 179;EUR 45,88;0.46000
26;SO64113   ;10;EUR 184,9;EUR 33,99;0.23000
8;SO64216   ;6;EUR 1954,74;EUR 100,64;0.23000
11;SO64418   ;1;EUR 433,33;EUR 74,49;0.23000
8;SO64389   ;9;EUR 1954,74;EUR 86,83;0.23000
25;SO64415   ;7;EUR 159,99;EUR 41,65;0.23000
15;SO64377   ;4;EUR 588;EUR 46,44;0.23000
20;SO64547   ;10;EUR 819;EUR 69,89;0.23000
14;SO64659   ;10;EUR 679,99;EUR 99,84;0.23000
16;SO64696   ;5;EUR 780;EUR 52,06;0.23000
19;SO64896   ;6;EUR 103,54;EUR 66;0.46000
22;SO64932   ;5;EUR 1306;EUR 43,6;0.23000
27;SO65003   ;3;EUR 845,37;EUR 84,62;0.23000
22;SO65041   ;9;EUR 1306;EUR 71,88;0.23000
8;SO65332   ;8;EUR 1954,74;EUR 101;0.23000
11;SO65460   ;2;EUR 433,33;EUR 96,34;0.23000
16;SO65468   ;4;EUR 780;EUR 89,14;0.23000
13;SO65490   ;5;EUR 399;EUR 37,76;0.23000
26;SO65675   ;5;EUR 184,9;EUR 57,9;0.23000
18;SO65742   ;6;EUR 1299,99;EUR 85,97;0.46000
29;SO65774   ;1;EUR 41,26;EUR 72,9;0.23000
11;SO65827   ;5;EUR 433,33;EUR 67,5;0.23000
19;SO65814   ;10;EUR 103,54;EUR 45,9;0.23000
23;SO66072   ;3;EUR 179;EUR 43,88;0.23000
14;SO66021   ;4;EUR 679,99;EUR 52,87;0.23000
20;SO66037   ;3;EUR 819;EUR 59,81;0.23000
20;SO66125   ;9;EUR 819;EUR 37,46;0.23000
25;SO66219   ;4;EUR 159,99;EUR 80,44;0.23000
14;SO66211   ;7;EUR 679,99;EUR 84,96;0.23000
12;SO66355   ;3;EUR 299,99;EUR 34,17;0.23000
9;SO66416   ;7;EUR 503,96;EUR 37,77;0.23000
25;SO66428   ;10;EUR 159,99;EUR 34,26;0.23000
13;SO66501   ;8;EUR 399;EUR 49,6;0.23000
15;SO66526   ;8;EUR 588;EUR 98,06;0.23000
13;SO66624   ;4;EUR 399;EUR 74,57;0.23000
15;SO66611   ;1;EUR 588;EUR 76,91;0.23000
10;SO66762   ;9;EUR 1490;EUR 97,29;0.23000
21;SO66738   ;9;EUR 1159;EUR 71,65;0.23000
14;SO66864   ;1;EUR 679,99;EUR 62;0.23000
13;SO66939   ;4;EUR 399;EUR 70,28;0.23000
22;SO67007   ;5;EUR 1306;EUR 82,04;0.23000
21;SO67143   ;10;EUR 1159;EUR 58,94;0.23000
12;SO67196   ;8;EUR 299,99;EUR 53,72;0.23000
8;SO67362   ;7;EUR 1954,74;EUR 77,78;0.46000
25;SO67450   ;1;EUR 159,99;EUR 63,97;0.23000
34;SO50357   ;7;EUR 1299,99;EUR 57,04;0.23000
8;SO49975   ;2;EUR 1954,74;EUR 66,92;0.23000
10;SO50136   ;2;EUR 1490;EUR 47,91;0.23000
17;SO50154   ;10;EUR 469;EUR 43,6;0.23000
27;SO49960   ;6;EUR 845,37;EUR 35,78;0.23000
14;SO49972   ;8;EUR 679,99;EUR 53,08;0.23000
25;SO50074   ;10;EUR 159,99;EUR 85,37;0.23000
8;SO50140   ;3;EUR 1954,74;EUR 39,45;0.23000
15;SO49977   ;4;EUR 588;EUR 63,96;0.23000
32;SO50051   ;10;EUR 789;EUR 81,77;0.23000
15;SO50332   ;10;EUR 588;EUR 88,87;0.23000
31;SO50006   ;3;EUR 569;EUR 86,64;0.23000
14;SO50143   ;5;EUR 679,99;EUR 33,74;0.23000
28;SO50186   ;9;EUR 970;EUR 92,17;0.23000
23;SO50328   ;6;EUR 179;EUR 50,89;0.23000
8;SO49956   ;9;EUR 1954,74;EUR 45,19;0.23000
35;SO50340   ;8;EUR 1279,99;EUR 99,84;0.23000
26;SO50061   ;9;EUR 184,9;EUR 89,35;0.23000
27;SO49974   ;6;EUR 845,37;EUR 49,1;0.23000
27;SO50120   ;5;EUR 845,37;EUR 30,25;0.23000
34;SO50148   ;2;EUR 1299,99;EUR 70,18;0.23000
8;SO50173   ;9;EUR 1954,74;EUR 70,84;0.23000
24;SO50179   ;7;EUR 1495,53;EUR 82,2;0.23000
21;SO50145   ;4;EUR 1159;EUR 47,57;0.23000
16;SO49992   ;6;EUR 780;EUR 61,02;0.23000
34;SO50034   ;4;EUR 1299,99;EUR 76,91;0.23000
27;SO49946   ;3;EUR 845,37;EUR 44,4;0.23000
25;SO50021   ;3;EUR 159,99;EUR 78,56;0.23000
24;SO50108   ;2;EUR 1495,53;EUR 30,21;0.23000
8;SO50035   ;7;EUR 1954,74;EUR 32,41;0.23000
34;SO49942   ;2;EUR 1299,99;EUR 50,77;0.23000
31;SO50169   ;7;EUR 569;EUR 86,9;0.23000
20;SO49952   ;1;EUR 819;EUR 86,76;0.23000
30;SO50149   ;4;EUR 399;EUR 35,32;0.23000
17;SO49959   ;10;EUR 469;EUR 53,85;0.23000
10;SO50071   ;3;EUR 1490;EUR 90,77;0.23000
35;SO50329   ;8;EUR 1279,99;EUR 35,12;0.23000
35;SO49986   ;1;EUR 1279,99;EUR 45,38;0.23000
8;SO50060   ;4;EUR 1954,74;EUR 91,9;0.23000
26;SO49976   ;3;EUR 184,9;EUR 78,32;0.23000
10;SO50124   ;3;EUR 1490;EUR 58,14;0.23000
35;SO50056   ;6;EUR 1279,99;EUR 58,61;0.23000
18;SO50142   ;8;EUR 1299,99;EUR 67,55;0.23000
11;SO49925   ;2;EUR 433,33;EUR 48,68;0.23000
14;SO49955   ;2;EUR 679,99;EUR 79,83;0.23000
33;SO50174   ;1;EUR 729,07;EUR 98,06;0.23000
20;SO49927   ;8;EUR 819;EUR 33,41;0.23000
11;SO50155   ;4;EUR 433,33;EUR 48,83;0.23000
15;SO50368   ;1;EUR 588;EUR 42,81;0.23000
24;SO50002   ;7;EUR 1495,53;EUR 97,2;0.23000
8;SO50163   ;3;EUR 1954,74;EUR 74,39;0.23000
32;SO50117   ;4;EUR 789;EUR 69,8;0.23000
20;SO49999   ;6;EUR 819;EUR 34,3;0.23000
12;SO50134   ;1;EUR 299,99;EUR 90,19;0.23000
34;SO49934   ;10;EUR 1299,99;EUR 45,04;0.23000
15;SO50091   ;2;EUR 588;EUR 55,09;0.23000
26;SO50099   ;9;EUR 184,9;EUR 36,58;0.23000
18;SO50349   ;9;EUR 1299,99;EUR 36,08;0.23000
31;SO50033   ;9;EUR 569;EUR 36,77;0.23000
27;SO50116   ;3;EUR 845,37;EUR 55,43;0.23000
33;SO50342   ;8;EUR 729,07;EUR 38,03;0.23000
17;SO50187   ;9;EUR 469;EUR 32,05;0.23000
8;SO49957   ;8;EUR 1954,74;EUR 75,86;0.23000
28;SO50065   ;7;EUR 970;EUR 56,08;0.23000
35;SO50072   ;2;EUR 1279,99;EUR 67,51;0.23000
12;SO50031   ;9;EUR 299,99;EUR 99,61;0.23000
19;SO50362   ;2;EUR 103,54;EUR 98,55;0.23000
21;SO67590   ;2;EUR 1159;EUR 96,62;0.23000
33;SO67627   ;10;EUR 729,07;EUR 87,65;0.23000
17;SO67786   ;7;EUR 469;EUR 93,38;0.23000
32;SO67882   ;1;EUR 789;EUR 50,5;0.23000
23;SO67898   ;3;EUR 179;EUR 31,65;0.23000
36;SO67918   ;10;EUR 539;EUR 90,38;0.23000
12;SO68128   ;2;EUR 299,99;EUR 57,1;0.23000
8;SO68247   ;7;EUR 1954,74;EUR 86,1;0.23000
11;SO68277   ;7;EUR 433,33;EUR 79,58;0.23000
24;SO68324   ;10;EUR 1495,53;EUR 45,6;0.23000
15;SO68440   ;7;EUR 588;EUR 99,35;0.23000
22;SO68457   ;9;EUR 1306;EUR 99,12;0.23000
30;SO68505   ;8;EUR 399;EUR 92,57;0.23000
20;SO68556   ;5;EUR 819;EUR 34,77;0.23000
13;SO68627   ;7;EUR 399;EUR 40,38;0.23000
12;SO68776   ;10;EUR 299,99;EUR 72,07;0.23000
32;SO68739   ;3;EUR 789;EUR 79,67;0.23000
23;SO68973   ;2;EUR 179;EUR 41,15;0.23000
8;SO69052   ;4;EUR 1954,74;EUR 52,05;0.23000
34;SO69290   ;2;EUR 1299,99;EUR 66,48;0.23000
35;SO69378   ;6;EUR 1279,99;EUR 95,46;0.46000
18;SO69624   ;6;EUR 1299,99;EUR 98,09;0.23000
10;SO69615   ;4;EUR 1490;EUR 74,12;0.23000
16;SO69751   ;4;EUR 780;EUR 60,01;0.23000
32;SO69791   ;2;EUR 789;EUR 88,02;0.23000
33;SO67534   ;9;EUR 729,07;EUR 71,54;0.23000
28;SO67537   ;6;EUR 970;EUR 41,7;0.23000
12;SO67548   ;10;EUR 299,99;EUR 71,8;0.23000
36;SO67673   ;6;EUR 539;EUR 33,03;0.46000
32;SO67711   ;3;EUR 789;EUR 63,52;0.46000
26;SO67756   ;9;EUR 184,9;EUR 60,85;0.23000
23;SO67974   ;3;EUR 179;EUR 58,86;0.23000
8;SO68036   ;8;EUR 1954,74;EUR 46,1;0.23000
36;SO68070   ;3;EUR 539;EUR 72,23;0.23000
16;SO68063   ;9;EUR 780;EUR 93,03;0.23000
28;SO68149   ;3;EUR 970;EUR 62,82;0.23000
27;SO68138   ;7;EUR 845,37;EUR 51,36;0.23000
10;SO68249   ;8;EUR 1490;EUR 44,97;0.23000
15;SO68339   ;8;EUR 588;EUR 81,96;0.23000
30;SO68403   ;7;EUR 399;EUR 66,59;0.23000
34;SO68438   ;3;EUR 1299,99;EUR 66,93;0.23000
8;SO68464   ;5;EUR 1954,74;EUR 88,14;0.46000
31;SO68554   ;10;EUR 569;EUR 97,06;0.23000
20;SO68801   ;1;EUR 819;EUR 67,63;0.23000
29;SO68878   ;5;EUR 41,26;EUR 96,39;0.23000
21;SO68847   ;4;EUR 1159;EUR 33,15;0.23000
20;SO68963   ;7;EUR 819;EUR 63,28;0.23000
26;SO68980   ;5;EUR 184,9;EUR 99,46;0.23000
28;SO69004   ;5;EUR 970;EUR 59,37;0.23000
35;SO69014   ;5;EUR 1279,99;EUR 82,03;0.23000
23;SO69156   ;9;EUR 179;EUR 81,99;0.23000
29;SO69166   ;3;EUR 41,26;EUR 54,3;0.23000
20;SO69322   ;9;EUR 819;EUR 94,29;0.46000
22;SO69618   ;8;EUR 1306;EUR 35,86;0.23000
8;SO69667   ;4;EUR 1954,74;EUR 93,34;0.23000
34;SO69734   ;9;EUR 1299,99;EUR 38,59;0.23000
35;SO67543   ;2;EUR 1279,99;EUR 71,58;0.23000
28;SO67596   ;8;EUR 970;EUR 88,88;0.23000
15;SO67692   ;3;EUR 588;EUR 69,74;0.23000
14;SO67751   ;5;EUR 679,99;EUR 88,05;0.23000
16;SO67704   ;10;EUR 780;EUR 99,49;0.23000
17;SO67831   ;1;EUR 469;EUR 78,81;0.23000
26;SO67802   ;4;EUR 184,9;EUR 36,08;0.23000
35;SO67886   ;2;EUR 1279,99;EUR 45,12;0.23000
10;SO67983   ;6;EUR 1490;EUR 36,7;0.23000
27;SO68113   ;10;EUR 845,37;EUR 48,21;0.23000
17;SO68211   ;7;EUR 469;EUR 42,83;0.23000
12;SO68223   ;5;EUR 299,99;EUR 70,11;0.23000
22;SO68251   ;4;EUR 1306;EUR 75,02;0.23000
22;SO68306   ;9;EUR 1306;EUR 71,5;0.23000
32;SO68495   ;5;EUR 789;EUR 57,2;0.23000
35;SO68532   ;7;EUR 1279,99;EUR 96,71;0.23000
19;SO68585   ;4;EUR 103,54;EUR 94,25;0.23000
33;SO68583   ;1;EUR 729,07;EUR 94,3;0.23000
21;SO68629   ;3;EUR 1159;EUR 73,17;0.23000
30;SO68843   ;7;EUR 399;EUR 64,91;0.23000
21;SO68920   ;5;EUR 1159;EUR 80,34;0.23000
31;SO69005   ;7;EUR 569;EUR 86,49;0.23000
20;SO69307   ;3;EUR 819;EUR 92,14;0.23000
19;SO69342   ;5;EUR 103,54;EUR 79,8;0.23000
26;SO69369   ;10;EUR 184,9;EUR 48,67;0.23000
36;SO69610   ;5;EUR 539;EUR 53,98;0.23000
26;SO69647   ;4;EUR 184,9;EUR 94,6;0.23000
30;SO69607   ;10;EUR 399;EUR 58,19;0.23000
16;SO69682   ;2;EUR 780;EUR 51,22;0.23000
28;SO69784   ;5;EUR 970;EUR 74,62;0.23000
27;SO67529   ;5;EUR 845,37;EUR 46,11;0.23000
18;SO67634   ;3;EUR 1299,99;EUR 40,56;0.23000
28;SO67753   ;1;EUR 970;EUR 93,58;0.23000
12;SO67860   ;3;EUR 299,99;EUR 55,63;0.23000
17;SO67849   ;10;EUR 469;EUR 69,56;0.23000
29;SO67861   ;1;EUR 41,26;EUR 52,7;0.23000
27;SO67874   ;10;EUR 845,37;EUR 51,73;0.23000
30;SO67903   ;3;EUR 399;EUR 91,62;0.23000
16;SO67949   ;10;EUR 780;EUR 95,66;0.46000
33;SO68057   ;3;EUR 729,07;EUR 57,75;0.23000
28;SO68235   ;8;EUR 970;EUR 68,85;0.23000
23;SO68232   ;1;EUR 179;EUR 86,46;0.23000
32;SO68509   ;8;EUR 789;EUR 83,92;0.23000
13;SO68539   ;1;EUR 399;EUR 65,97;0.23000
27;SO68586   ;2;EUR 845,37;EUR 79,28;0.23000
18;SO68630   ;5;EUR 1299,99;EUR 63,76;0.23000
10;SO68791   ;4;EUR 1490;EUR 86,81;0.23000
32;SO68815   ;2;EUR 789;EUR 34,37;0.23000
17;SO69025   ;6;EUR 469;EUR 70,87;0.23000
22;SO69092   ;2;EUR 1306;EUR 37,9;0.46000
27;SO69253   ;7;EUR 845,37;EUR 47,02;0.23000
31;SO69604   ;6;EUR 569;EUR 46,29;0.23000
30;SO69697   ;7;EUR 399;EUR 92,23;0.23000
32;SO67501   ;6;EUR 789;EUR 60,08;0.23000
34;SO67633   ;6;EUR 1299,99;EUR 46,6;0.23000
36;SO67674   ;4;EUR 539;EUR 61,33;0.46000
36;SO67732   ;9;EUR 539;EUR 38,67;0.23000
33;SO67712   ;10;EUR 729,07;EUR 62,92;0.23000
20;SO67776   ;3;EUR 819;EUR 68,96;0.23000
10;SO67866   ;6;EUR 1490;EUR 89,93;0.23000
22;SO67937   ;8;EUR 1306;EUR 58,13;0.23000
35;SO67944   ;3;EUR 1279,99;EUR 65,79;0.23000
20;SO67958   ;5;EUR 819;EUR 67,3;0.46000
25;SO68020   ;2;EUR 159,99;EUR 94,23;0.23000
36;SO68038   ;6;EUR 539;EUR 68,41;0.23000
22;SO68039   ;7;EUR 1306;EUR 99,24;0.23000
24;SO68134   ;3;EUR 1495,53;EUR 55,27;0.23000
36;SO68281   ;6;EUR 539;EUR 34,26;0.23000
30;SO68408   ;3;EUR 399;EUR 80,09;0.23000
24;SO68493   ;9;EUR 1495,53;EUR 90,34;0.23000
23;SO68471   ;2;EUR 179;EUR 74,74;0.23000
19;SO68594   ;10;EUR 103,54;EUR 59,67;0.23000
34;SO68673   ;6;EUR 1299,99;EUR 75,76;0.23000
18;SO68771   ;3;EUR 1299,99;EUR 97,84;0.23000
28;SO68832   ;2;EUR 970;EUR 45,07;0.23000
11;SO69043   ;3;EUR 433,33;EUR 45,12;0.23000
11;SO69153   ;4;EUR 433,33;EUR 90,76;0.23000
26;SO67607   ;2;EUR 184,9;EUR 73,66;0.23000
22;SO67623   ;4;EUR 1306;EUR 59,67;0.23000
13;SO67662   ;6;EUR 399;EUR 69,25;0.23000
20;SO67714   ;3;EUR 819;EUR 49,63;0.23000
27;SO67940   ;4;EUR 845,37;EUR 86,02;0.23000
25;SO67977   ;5;EUR 159,99;EUR 59,43;0.23000
36;SO68067   ;7;EUR 539;EUR 43,27;0.23000
11;SO68040   ;6;EUR 433,33;EUR 37,48;0.23000
16;SO68143   ;7;EUR 780;EUR 69,77;0.23000
23;SO68229   ;8;EUR 179;EUR 41,33;0.23000
31;SO68314   ;2;EUR 569;EUR 83,76;0.23000
15;SO68267   ;3;EUR 588;EUR 68,58;0.23000
20;SO68290   ;8;EUR 819;EUR 48,04;0.23000
22;SO68497   ;9;EUR 1306;EUR 96,86;0.23000
12;SO68578   ;5;EUR 299,99;EUR 54,9;0.23000
11;SO68666   ;10;EUR 433,33;EUR 67,24;0.23000
20;SO68812   ;6;EUR 819;EUR 67,89;0.46000
19;SO68834   ;6;EUR 103,54;EUR 89,13;0.23000
18;SO68901   ;7;EUR 1299,99;EUR 78,91;0.23000
18;SO69015   ;4;EUR 1299,99;EUR 64;0.23000
15;SO68994   ;3;EUR 588;EUR 63,66;0.23000
11;SO69055   ;1;EUR 433,33;EUR 36,61;0.23000
27;SO69077   ;3;EUR 845,37;EUR 98,35;0.23000
14;SO69123   ;7;EUR 679,99;EUR 36,98;0.23000
16;SO69138   ;8;EUR 780;EUR 82,23;0.23000
36;SO69251   ;9;EUR 539;EUR 49,27;0.23000
20;SO69356   ;4;EUR 819;EUR 31,34;0.23000
32;SO69368   ;1;EUR 789;EUR 43,89;0.23000
15;SO69685   ;4;EUR 588;EUR 44,4;0.23000
26;SO69738   ;4;EUR 184,9;EUR 44,29;0.23000
22;SO67520   ;3;EUR 1306;EUR 35,65;0.23000
23;SO67708   ;8;EUR 179;EUR 39,34;0.23000
23;SO67800   ;6;EUR 179;EUR 72,78;0.23000
22;SO67891   ;10;EUR 1306;EUR 53,05;0.23000
20;SO67853   ;2;EUR 819;EUR 79;0.23000
14;SO67859   ;3;EUR 679,99;EUR 66,57;0.23000
11;SO67910   ;10;EUR 433,33;EUR 32,14;0.23000
33;SO68061   ;6;EUR 729,07;EUR 51,49;0.23000
32;SO68163   ;6;EUR 789;EUR 98,71;0.23000
25;SO68160   ;6;EUR 159,99;EUR 89,25;0.23000
32;SO68228   ;1;EUR 789;EUR 89,22;0.23000
28;SO68319   ;7;EUR 970;EUR 58,45;0.23000
21;SO68732   ;1;EUR 1159;EUR 45,52;0.23000
28;SO68753   ;1;EUR 970;EUR 88,56;0.23000
25;SO68900   ;3;EUR 159,99;EUR 71,85;0.23000
21;SO68949   ;9;EUR 1159;EUR 71,11;0.23000
18;SO68990   ;7;EUR 1299,99;EUR 96,38;0.23000
33;SO69006   ;10;EUR 729,07;EUR 33,17;0.23000
26;SO69012   ;5;EUR 184,9;EUR 100,65;0.23000
25;SO69222   ;8;EUR 159,99;EUR 87,79;0.23000
32;SO69227   ;4;EUR 789;EUR 56,1;0.23000
31;SO69568   ;5;EUR 569;EUR 67,54;0.23000
26;SO69581   ;10;EUR 184,9;EUR 94,29;0.23000
13;SO69696   ;8;EUR 399;EUR 41,91;0.23000
27;SO69787   ;10;EUR 845,37;EUR 33,59;0.23000
27;SO69774   ;3;EUR 845,37;EUR 45,89;0.23000
13;SO67531   ;4;EUR 399;EUR 79,62;0.46000
30;SO67490   ;6;EUR 399;EUR 64,7;0.23000
20;SO67551   ;10;EUR 819;EUR 56,85;0.23000
17;SO67496   ;7;EUR 469;EUR 64,36;0.23000
22;SO67555   ;3;EUR 1306;EUR 45,79;0.23000
28;SO67695   ;5;EUR 970;EUR 59,63;0.23000
33;SO67707   ;5;EUR 729,07;EUR 84,1;0.23000
11;SO67724   ;7;EUR 433,33;EUR 47,17;0.23000
13;SO68185   ;1;EUR 399;EUR 31,78;0.23000
25;SO68156   ;8;EUR 159,99;EUR 40,31;0.23000
24;SO68264   ;4;EUR 1495,53;EUR 88,52;0.23000
35;SO68280   ;10;EUR 1279,99;EUR 47,14;0.23000
28;SO68489   ;2;EUR 970;EUR 54,47;0.23000
28;SO68597   ;3;EUR 970;EUR 48,52;0.46000
10;SO68622   ;3;EUR 1490;EUR 35,65;0.23000
32;SO68650   ;5;EUR 789;EUR 38,53;0.46000
19;SO68800   ;2;EUR 103,54;EUR 78,47;0.23000
26;SO68874   ;7;EUR 184,9;EUR 43,13;0.23000
21;SO69026   ;2;EUR 1159;EUR 78,51;0.23000
19;SO69049   ;9;EUR 103,54;EUR 89,96;0.23000
26;SO69099   ;6;EUR 184,9;EUR 88,99;0.23000
17;SO69151   ;8;EUR 469;EUR 48,39;0.23000
31;SO69194   ;8;EUR 569;EUR 74,71;0.46000
15;SO69284   ;2;EUR 588;EUR 59,95;0.46000
19;SO69355   ;10;EUR 103,54;EUR 77,56;0.23000
35;SO69606   ;10;EUR 1279,99;EUR 94,3;0.23000
10;SO69617   ;7;EUR 1490;EUR 36,69;0.46000
34;SO69632   ;2;EUR 1299,99;EUR 48,91;0.23000
33;SO69688   ;10;EUR 729,07;EUR 62,26;0.23000
22;SO69731   ;8;EUR 1306;EUR 96,05;0.23000
13;SO67492   ;2;EUR 399;EUR 56,3;0.23000
27;SO67616   ;5;EUR 845,37;EUR 70,88;0.23000
15;SO67601   ;4;EUR 588;EUR 70,55;0.23000
19;SO67614   ;8;EUR 103,54;EUR 32,82;0.23000
25;SO67702   ;1;EUR 159,99;EUR 52,48;0.23000
35;SO67703   ;3;EUR 1279,99;EUR 83,16;0.23000
34;SO67724   ;1;EUR 1299,99;EUR 32,87;0.46000
25;SO67857   ;9;EUR 159,99;EUR 77,63;0.46000
12;SO68017   ;2;EUR 299,99;EUR 70,72;0.23000
19;SO67996   ;8;EUR 103,54;EUR 64,19;0.46000
11;SO68034   ;9;EUR 433,33;EUR 96,47;0.23000
29;SO68075   ;7;EUR 41,26;EUR 64,16;0.23000
12;SO68050   ;1;EUR 299,99;EUR 57,59;0.23000
24;SO68146   ;2;EUR 1495,53;EUR 59,28;0.23000
19;SO68310   ;7;EUR 103,54;EUR 83,56;0.23000
36;SO68283   ;9;EUR 539;EUR 85,77;0.23000
18;SO68273   ;1;EUR 1299,99;EUR 39,68;0.23000
22;SO68292   ;7;EUR 1306;EUR 36,06;0.23000
15;SO68832   ;10;EUR 588;EUR 87,14;0.23000
30;SO68828   ;5;EUR 399;EUR 47,95;0.23000
27;SO68929   ;5;EUR 845,37;EUR 67,05;0.23000
30;SO69000   ;8;EUR 399;EUR 31,1;0.23000
22;SO69021   ;10;EUR 1306;EUR 32,13;0.23000
28;SO69122   ;10;EUR 970;EUR 74,37;0.23000
36;SO69135   ;1;EUR 539;EUR 33,7;0.23000
26;SO69143   ;7;EUR 184,9;EUR 77,17;0.23000
14;SO69155   ;2;EUR 679,99;EUR 48,63;0.23000
31;SO69266   ;1;EUR 569;EUR 42,43;0.23000
33;SO69617   ;10;EUR 729,07;EUR 50,02;0.23000
23;SO69763   ;8;EUR 179;EUR 49,48;0.23000
10;SO69746   ;10;EUR 1490;EUR 35,08;0.23000
23;SO67540   ;7;EUR 179;EUR 68,21;0.23000
23;SO67575   ;9;EUR 179;EUR 99,49;0.23000
28;SO67670   ;10;EUR 970;EUR 63,62;0.23000
10;SO67694   ;9;EUR 1490;EUR 49,85;0.23000
18;SO67882   ;10;EUR 1299,99;EUR 84,66;0.23000
23;SO67854   ;3;EUR 179;EUR 39,08;0.23000
24;SO67881   ;8;EUR 1495,53;EUR 92,99;0.23000
18;SO67927   ;7;EUR 1299,99;EUR 64,01;0.23000
10;SO68061   ;1;EUR 1490;EUR 81,52;0.23000
17;SO68376   ;8;EUR 469;EUR 34,98;0.23000
19;SO68403   ;10;EUR 103,54;EUR 55,36;0.23000
13;SO68409   ;9;EUR 399;EUR 60,55;0.23000
17;SO68538   ;4;EUR 469;EUR 71,75;0.23000
35;SO68524   ;8;EUR 1279,99;EUR 31,71;0.23000
16;SO68869   ;9;EUR 780;EUR 82,54;0.23000
26;SO68880   ;10;EUR 184,9;EUR 63,21;0.23000
31;SO68900   ;9;EUR 569;EUR 88,64;0.23000
19;SO69049   ;9;EUR 103,54;EUR 65,71;0.23000
22;SO69282   ;2;EUR 1306;EUR 97,77;0.46000
21;SO69290   ;5;EUR 1159;EUR 35,9;0.23000
13;SO69293   ;3;EUR 399;EUR 97,01;0.23000
25;SO69306   ;10;EUR 159,99;EUR 78,91;0.23000
36;SO69319   ;10;EUR 539;EUR 76,07;0.23000
19;SO69568   ;4;EUR 103,54;EUR 45,94;0.23000
16;SO69651   ;5;EUR 780;EUR 71,98;0.23000
20;SO69716   ;1;EUR 819;EUR 46,37;0.23000
18;SO69783   ;7;EUR 1299,99;EUR 41,63;0.23000
14;SO69756   ;1;EUR 679,99;EUR 85,29;0.23000
29;SO67570   ;3;EUR 41,26;EUR 80,53;0.23000
25;SO67639   ;3;EUR 159,99;EUR 94,22;0.23000
33;SO67677   ;10;EUR 729,07;EUR 89,4;0.23000
28;SO67697   ;9;EUR 970;EUR 80,39;0.23000
35;SO67781   ;6;EUR 1279,99;EUR 81,83;0.23000
21;SO67819   ;6;EUR 1159;EUR 85,33;0.23000
34;SO67871   ;10;EUR 1299,99;EUR 82,31;0.23000
12;SO67949   ;7;EUR 299,99;EUR 54,93;0.23000
20;SO68073   ;1;EUR 819;EUR 84,94;0.23000
20;SO68109   ;3;EUR 819;EUR 67;0.23000
18;SO68190   ;1;EUR 1299,99;EUR 90,27;0.46000
25;SO68208   ;2;EUR 159,99;EUR 35,3;0.23000
19;SO68228   ;8;EUR 103,54;EUR 35,87;0.23000
36;SO68274   ;6;EUR 539;EUR 61,51;0.46000
19;SO68440   ;7;EUR 103,54;EUR 54,89;0.23000
22;SO68477   ;10;EUR 1306;EUR 32,38;0.23000
22;SO68480   ;10;EUR 1306;EUR 76,28;0.23000
22;SO68516   ;7;EUR 1306;EUR 70,05;0.23000
23;SO68577   ;9;EUR 179;EUR 93,55;0.23000
15;SO68688   ;8;EUR 588;EUR 35,38;0.46000
10;SO68776   ;4;EUR 1490;EUR 60,77;0.23000
35;SO68959   ;8;EUR 1279,99;EUR 32,48;0.23000
25;SO68991   ;9;EUR 159,99;EUR 72,31;0.23000
14;SO69009   ;8;EUR 679,99;EUR 77,65;0.23000
29;SO69012   ;5;EUR 41,26;EUR 64,36;0.23000
28;SO69042   ;7;EUR 970;EUR 38,26;0.23000
21;SO69083   ;4;EUR 1159;EUR 60,95;0.23000
11;SO69095   ;9;EUR 433,33;EUR 38,89;0.23000
13;SO69092   ;5;EUR 399;EUR 63,8;0.23000
30;SO69193   ;2;EUR 399;EUR 66,58;0.23000
15;SO69169   ;9;EUR 588;EUR 41,18;0.23000
28;SO69379   ;8;EUR 970;EUR 50,94;0.23000
15;SO69696   ;3;EUR 588;EUR 75,32;0.46000
22;SO69786   ;4;EUR 1306;EUR 36,42;0.23000
33;SO67850   ;4;EUR 729,07;EUR 95,06;0.23000
10;SO67997   ;4;EUR 1490;EUR 76,37;0.23000
10;SO68067   ;3;EUR 1490;EUR 94,52;0.23000
15;SO68086   ;10;EUR 588;EUR 68,11;0.23000
22;SO68521   ;5;EUR 1306;EUR 62,49;0.23000
34;SO68578   ;8;EUR 1299,99;EUR 97,44;0.23000
22;SO68551   ;1;EUR 1306;EUR 98,8;0.23000
11;SO68617   ;10;EUR 433,33;EUR 53,7;0.23000
33;SO68805   ;6;EUR 729,07;EUR 38,16;0.23000
20;SO68839   ;9;EUR 819;EUR 86,51;0.23000
32;SO68879   ;9;EUR 789;EUR 33,93;0.23000
10;SO68942   ;5;EUR 1490;EUR 56,2;0.23000
27;SO68919   ;6;EUR 845,37;EUR 76,07;0.46000
16;SO68992   ;6;EUR 780;EUR 42,95;0.23000
35;SO69034   ;1;EUR 1279,99;EUR 68,68;0.23000
